4ges_opt_0053.pdb, 7.445, 8.752, 68.388
4ges_opt_0081.pdb, 7.445, 8.752, 68.388
4ges_opt_0074.pdb, 7.445, 8.752, 68.388
4ges_opt_0075.pdb, 7.445, 8.752, 68.388
4ges_opt_0017.pdb, 7.445, 8.752, 68.388
4ges_opt_0068.pdb, 7.445, 8.752, 68.388
4ges_opt_0041.pdb, 7.445, 8.752, 68.388
4ges_opt_0035.pdb, 7.445, 8.752, 68.388
4ges_opt_0054.pdb, 7.445, 8.752, 68.388
4ges_opt_0015.pdb, 7.445, 8.752, 68.388
4ges_opt_0062.pdb, 7.445, 8.752, 68.388
4ges_opt_0067.pdb, 7.445, 8.752, 68.388
4ges_opt_0025.pdb, 7.445, 8.752, 68.388
4ges_opt_0094.pdb, 7.445, 8.752, 68.388
4ges_opt_0030.pdb, 7.445, 8.752, 68.388
4ges_opt_0098.pdb, 7.445, 8.752, 68.388
4ges_opt_0048.pdb, 7.445, 8.752, 68.388
4ges_opt_0070.pdb, 7.445, 8.752, 68.388
4ges_opt_0046.pdb, 7.445, 8.752, 68.388
4ges_opt_0027.pdb, 7.445, 8.752, 68.388
4ges_opt_0043.pdb, 7.445, 8.752, 68.388
4ges_opt_0084.pdb, 7.445, 8.752, 68.388
4ges_opt_0083.pdb, 7.445, 8.752, 68.388
4ges_opt_0016.pdb, 7.445, 8.752, 68.388
4ges_opt_0028.pdb, 7.445, 8.752, 68.388
4ges_opt_0024.pdb, 7.445, 8.752, 68.388
4ges_opt_0086.pdb, 7.445, 8.752, 68.388
4ges_opt_0078.pdb, 7.445, 8.752, 68.388
4ges_opt_0009.pdb, 7.445, 8.752, 68.388
4ges_opt_0037.pdb, 7.445, 8.752, 68.388
4ges_opt_0059.pdb, 7.445, 8.752, 68.388
4ges_opt_0077.pdb, 7.445, 8.752, 68.388
4ges_opt_0031.pdb, 7.445, 8.752, 68.388
4ges_opt_0034.pdb, 7.445, 8.752, 68.388
4ges_opt_0047.pdb, 7.445, 8.752, 68.388
4ges_opt_0029.pdb, 7.445, 8.752, 68.388
