4xs7_opt_0001.pdb, 6.603, 8.019, 8.236
4xs7_opt_0080.pdb, 6.603, 8.019, 8.236
4xs7_opt_0058.pdb, 6.603, 8.019, 8.236
4xs7_opt_0099.pdb, 6.603, 8.019, 8.236
4xs7_opt_0059.pdb, 6.603, 8.019, 8.236
4xs7_opt_0024.pdb, 6.603, 8.019, 8.236
4xs7_opt_0038.pdb, 6.603, 8.019, 8.236
4xs7_opt_0047.pdb, 6.603, 8.019, 8.236
4xs7_opt_0094.pdb, 6.603, 8.019, 8.236
4xs7_opt_0073.pdb, 6.603, 8.019, 8.236
4xs7_opt_0078.pdb, 6.603, 8.019, 8.236
4xs7_opt_0053.pdb, 6.603, 8.019, 8.236
4xs7_opt_0033.pdb, 6.603, 8.019, 8.237
4xs7_opt_0089.pdb, 6.603, 8.019, 8.237
4xs7_opt_0075.pdb, 6.603, 8.019, 8.237
4xs7_opt_0048.pdb, 6.603, 8.019, 8.236
4xs7_opt_0050.pdb, 6.603, 8.019, 8.236
4xs7_opt_0023.pdb, 6.603, 8.019, 8.236
4xs7_opt_0060.pdb, 6.603, 8.019, 8.236
4xs7_opt_0098.pdb, 6.603, 8.019, 8.237
4xs7_opt_0019.pdb, 6.603, 8.019, 8.236
4xs7_opt_0025.pdb, 6.603, 8.019, 8.236
4xs7_opt_0071.pdb, 6.603, 8.019, 8.236
4xs7_opt_0067.pdb, 6.603, 8.019, 8.236
4xs7_opt_0064.pdb, 6.603, 8.019, 8.236
4xs7_opt_0082.pdb, 6.603, 8.019, 8.236
4xs7_opt_0039.pdb, 6.603, 8.019, 8.236
4xs7_opt_0084.pdb, 6.603, 8.019, 8.236
4xs7_opt_0096.pdb, 6.603, 8.019, 8.236
4xs7_opt_0055.pdb, 6.603, 8.019, 8.236
4xs7_opt_0003.pdb, 6.603, 8.019, 8.237
4xs7_opt_0004.pdb, 6.603, 8.019, 8.236
4xs7_opt_0087.pdb, 6.603, 8.019, 8.237
4xs7_opt_0017.pdb, 6.603, 8.019, 8.236
4xs7_opt_0052.pdb, 6.603, 8.019, 8.236
4xs7_opt_0090.pdb, 6.603, 8.019, 8.236
4xs7_opt_0051.pdb, 6.603, 8.019, 8.236
4xs7_opt_0074.pdb, 6.603, 8.019, 8.236
4xs7_opt_0057.pdb, 6.603, 8.019, 8.236
4xs7_opt_0005.pdb, 6.603, 8.019, 8.237
4xs7_opt_0069.pdb, 6.603, 8.019, 8.236
4xs7_opt_0093.pdb, 6.603, 8.019, 8.236
4xs7_opt_0081.pdb, 6.603, 8.019, 8.236
4xs7_opt_0077.pdb, 6.603, 8.019, 8.236
4xs7_opt_0036.pdb, 6.603, 8.019, 8.236
4xs7_opt_0029.pdb, 6.603, 8.019, 8.236
4xs7_opt_0086.pdb, 6.603, 8.019, 8.236
4xs7_opt_0092.pdb, 6.603, 8.019, 8.236
4xs7_opt_0049.pdb, 6.603, 8.019, 8.237
4xs7_opt_0062.pdb, 6.603, 8.019, 8.237
4xs7_opt_0079.pdb, 6.603, 8.019, 8.236
4xs7_opt_0063.pdb, 6.603, 8.019, 8.236
4xs7_opt_0091.pdb, 6.603, 8.019, 8.236
4xs7_opt_0040.pdb, 6.603, 8.019, 8.236
4xs7_opt_0009.pdb, 6.603, 8.019, 8.236
4xs7_opt_0014.pdb, 6.603, 8.019, 8.236
4xs7_opt_0066.pdb, 6.603, 8.019, 8.236
4xs7_opt_0032.pdb, 6.603, 8.019, 8.236
4xs7_opt_0028.pdb, 6.603, 8.019, 8.236
4xs7_opt_0061.pdb, 6.603, 8.019, 8.236
4xs7_opt_0043.pdb, 6.603, 8.019, 8.236
4xs7_opt_0083.pdb, 6.603, 8.019, 8.236
4xs7_opt_0006.pdb, 6.603, 8.019, 8.236
4xs7_opt_0022.pdb, 6.603, 8.019, 8.236
4xs7_opt_0044.pdb, 6.603, 8.019, 8.236
4xs7_opt_0068.pdb, 6.603, 8.019, 8.236
4xs7_opt_0065.pdb, 6.603, 8.019, 8.236
