5lky_opt_0043.pdb, 28.089, 25.805, 90.410, 172.879, 102.419
5lky_opt_0039.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0049.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0022.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0089.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0007.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0056.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0090.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0096.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0035.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0087.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0023.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0086.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0085.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0017.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0031.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0063.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0051.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0061.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0100.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0034.pdb, 27.898, 25.608, 89.757, 173.120, 103.414
5lky_opt_0037.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0053.pdb, 27.898, 25.608, 89.757, 173.120, 103.414
5lky_opt_0012.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0076.pdb, 27.811, 25.572, 89.568, 173.347, 103.025
5lky_opt_0006.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0027.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0002.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0070.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0068.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0081.pdb, 27.898, 25.608, 89.757, 173.120, 103.414
5lky_opt_0040.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0004.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0033.pdb, 27.811, 25.572, 89.568, 173.347, 103.025
5lky_opt_0038.pdb, 27.811, 25.572, 89.568, 173.347, 103.025
5lky_opt_0066.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0014.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0080.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0082.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0099.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0069.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0075.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0032.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
5lky_opt_0097.pdb, 28.046, 25.607, 89.892, 172.999, 103.347
